OBJECTID,Survey,Location,Date_,Source,US_Acres,Origin,Class,SubClass,Group_,CoOccuElem,Notes,SubGroup,CMECS_Code,Label,Shape_Length,Shape_Area
7092,Acoustic,"Magothy River, MD",2006-2008,NOAA-CBO,0.18423,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,142.788674136846,1239.20379376727
7093,Acoustic,"Upper Chester River, MD",2012 April,NOAA-CBO,0.308467,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,202.992724396929,2076.35762746006
7094,Acoustic,"Choptank River, MD",2008 April,NOAA-CBO,0.303783,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,173.615461615529,2015.9824200645
7095,Acoustic,"Lower Chester River, MD",2011 March,NOAA-CBO,26.398675,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,2889.66023523701,177211.222271574
7096,MBBS-Oyster,MD,1974-1983,MD DNR,13.355057,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1233.99988055939,89991.8041297512
7097,Acoustic,"Prospect Bay, MD",2012 March,NOAA-CBO,3.072757,Anthropogenic,Anthropogenic_Shell,Anthropogenic_Shell_Rubble,Anthropogenic_Oyster_Rubble,Sand, , ,S3.6.2.1,Man-Made Oyster Rubble,1317.07204398419,20584.9032169211
7098,Acoustic,"Prospect Bay, MD",2012 March,NOAA-CBO,6.277051,Anthropogenic,Anthropogenic_Shell,Anthropogenic_Shell_Rubble,Anthropogenic_Oyster_Rubble,Sand, , ,S3.6.2.1,Man-Made Oyster Rubble,758.661403270627,42046.6386153
7099,MBBS-Oyster,MD,1974-1983,MD DNR,0.394797,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,319.010339652467,2644.23860265646
7100,MBBS-Oyster,MD,1974-1983,MD DNR,0.219036,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,222.082516146914,1467.01543609268
7101,MBBS-Oyster,MD,1974-1983,MD DNR,42.538739,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,2603.26678629251,282494.434895708
7102,MBBS-Oyster,MD,1974-1983,MD DNR,3.902267,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,676.025141275119,25898.0272922105
7103,MBBS-Oyster,MD,1974-1983,MD DNR,11.911793,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1188.99419836086,79046.5894248494
7104,MBBS-Oyster,MD,1974-1983,MD DNR,27.615154,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,2480.24476323917,183347.366941934
7105,MBBS-Oyster,MD,1974-1983,MD DNR,1.639071,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,528.186771616621,10877.0612378093
7106,MBBS-Oyster,MD,1974-1983,MD DNR,2.091431,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,615.733026017039,13879.3725237226
7107,MBBS-Oyster,MD,1974-1983,MD DNR,6.353195,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,945.843663501132,42189.1323164032
7108,MBBS-Oyster,MD,1974-1983,MD DNR,5.558917,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,824.728547521276,36886.5966058323
7109,MBBS-Oyster,MD,1974-1983,MD DNR,5.711271,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1112.61970051014,37896.6333695878
7110,MBBS-Oyster,MD,1974-1983,MD DNR,2.073292,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,639.108197537345,13757.3044495946
7111,MBBS-Oyster,MD,1974-1983,MD DNR,5.212389,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,848.045334173965,34591.9989339343
7112,MBBS-Oyster,MD,1974-1983,MD DNR,21.638655,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1975.2791811462,143614.440715118
7113,MBBS-Oyster,MD,1974-1983,MD DNR,4.27171,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1115.68226819406,28341.5650467052
7114,MBBS-Oyster,MD,1974-1983,MD DNR,18.726228,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1482.01795526208,124250.252160146
7115,MBBS-Oyster,MD,1974-1983,MD DNR,8.234702,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1036.49906787866,54648.1725015806
7116,MBBS-Oyster,MD,1974-1983,MD DNR,3.44681,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,635.90800022364,22876.1448009988
7117,MBBS-Oyster,MD,1974-1983,MD DNR,8.69852,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,965.806220553173,57725.8849361681
7118,MBBS-Oyster,MD,1974-1983,MD DNR,66.702288,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,4014.87170181045,442782.121876326
7119,MBBS-Oyster,MD,1974-1983,MD DNR,121.022219,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,5618.60333057093,805758.027303855
7120,MBBS-Oyster,MD,1974-1983,MD DNR,4.15821,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,734.707529396538,27998.8411640041
7121,MBBS-Oyster,MD,1974-1983,MD DNR,14.03567,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,1211.19197446016,94487.0267766126
7122,MBBS-Oyster,MD,1974-1983,MD DNR,3.344062,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,761.863283455256,22515.0432194829
7123,MBBS-Oyster,MD,1974-1983,MD DNR,3.377337,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,574.879476368665,22737.5336487132
7124,MBBS-Oyster,MD,1974-1983,MD DNR,36.022197,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,2149.12302846582,242600.984519611
7125,MBBS-Oyster,MD,1974-1983,MD DNR,10.762519,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1176.57582220973,72474.2048545327
7126,MBBS-Oyster,MD,1974-1983,MD DNR,4.839063,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,684.048737315521,32582.6204373927
7127,MBBS-Oyster,MD,1974-1983,MD DNR,8.646784,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1089.62667938915,58232.9680834726
7128,MBBS-Oyster,MD,1974-1983,MD DNR,1.84958,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,570.095806486458,12454.5950078271
7129,MBBS-Oyster,MD,1974-1983,MD DNR,3.413453,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1020.30534568772,22978.5841104266
7130,MBBS-Oyster,MD,1974-1983,MD DNR,9.962033,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1086.94225363183,64961.2282266218
7131,MBBS-Oyster,MD,1974-1983,MD DNR,3.979835,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,653.134731156896,25953.5835409445
7132,MBBS-Oyster,MD,1974-1983,MD DNR,13.739423,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1097.97245375774,89565.1281448307
7133,MBBS-Oyster,MD,1974-1983,MD DNR,1106.587067,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,29236.0298186527,7217317.33847226
7134,MBBS-Oyster,MD,1974-1983,MD DNR,12.741211,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,1135.03949419811,83111.5349453375
7135,MBBS-Oyster,MD,1974-1983,MD DNR,10.297914,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1004.88174643197,69495.6339032043
7136,MBBS-Oyster,MD,1974-1983,MD DNR,36.409947,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2323.62204764272,245740.32851577
7137,MBBS-Oyster,MD,1974-1983,MD DNR,670.862577,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,24060.1881731377,4526722.6852628
